img_path,mask_path
Image/BinRushed/BinRushed4/image12.tif,FinalLabel/BinRushed/BinRushed4/image12.tif
Image/MESSIDOR/image386.tif,FinalLabel/MESSIDOR/image386.tif
Image/MESSIDOR/image237.tif,FinalLabel/MESSIDOR/image237.tif
Image/MESSIDOR/image216.tif,FinalLabel/MESSIDOR/image216.tif
Image/MESSIDOR/image355.tif,FinalLabel/MESSIDOR/image355.tif
Image/BinRushed/BinRushed3/image33.tif,FinalLabel/BinRushed/BinRushed3/image33.tif
Image/MESSIDOR/image420.tif,FinalLabel/MESSIDOR/image420.tif
Image/BinRushed/BinRushed2/image9.tif,FinalLabel/BinRushed/BinRushed2/image9.tif
Image/BinRushed/BinRushed3/image9.tif,FinalLabel/BinRushed/BinRushed3/image9.tif
Image/MESSIDOR/image139.tif,FinalLabel/MESSIDOR/image139.tif
Image/MESSIDOR/image279.tif,FinalLabel/MESSIDOR/image279.tif
Image/MESSIDOR/image374.tif,FinalLabel/MESSIDOR/image374.tif
Image/BinRushed/BinRushed3/image1.tif,FinalLabel/BinRushed/BinRushed3/image1.tif
Image/MESSIDOR/image258.tif,FinalLabel/MESSIDOR/image258.tif
Image/MESSIDOR/image215.tif,FinalLabel/MESSIDOR/image215.tif
Image/MESSIDOR/image175.tif,FinalLabel/MESSIDOR/image175.tif
Image/MESSIDOR/image188.tif,FinalLabel/MESSIDOR/image188.tif
Image/MESSIDOR/image152.tif,FinalLabel/MESSIDOR/image152.tif
Image/MESSIDOR/image284.tif,FinalLabel/MESSIDOR/image284.tif
Image/BinRushed/BinRushed3/image32.tif,FinalLabel/BinRushed/BinRushed3/image32.tif
Image/BinRushed/BinRushed4/image45.tif,FinalLabel/BinRushed/BinRushed4/image45.tif
Image/MESSIDOR/image105.tif,FinalLabel/MESSIDOR/image105.tif
Image/MESSIDOR/image318.tif,FinalLabel/MESSIDOR/image318.tif
Image/MESSIDOR/image214.tif,FinalLabel/MESSIDOR/image214.tif
Image/MESSIDOR/image145.tif,FinalLabel/MESSIDOR/image145.tif
Image/MESSIDOR/image298.tif,FinalLabel/MESSIDOR/image298.tif
Image/MESSIDOR/image384.tif,FinalLabel/MESSIDOR/image384.tif
Image/MESSIDOR/image371.tif,FinalLabel/MESSIDOR/image371.tif
Image/MESSIDOR/image412.tif,FinalLabel/MESSIDOR/image412.tif
Image/MESSIDOR/image411.tif,FinalLabel/MESSIDOR/image411.tif
Image/MESSIDOR/image443.tif,FinalLabel/MESSIDOR/image443.tif
Image/MESSIDOR/image454.tif,FinalLabel/MESSIDOR/image454.tif
Image/BinRushed/BinRushed3/image35.tif,FinalLabel/BinRushed/BinRushed3/image35.tif
Image/MESSIDOR/image286.tif,FinalLabel/MESSIDOR/image286.tif
Image/MESSIDOR/image389.tif,FinalLabel/MESSIDOR/image389.tif
Image/MESSIDOR/image394.tif,FinalLabel/MESSIDOR/image394.tif
Image/MESSIDOR/image124.tif,FinalLabel/MESSIDOR/image124.tif
Image/MESSIDOR/image231.tif,FinalLabel/MESSIDOR/image231.tif
Image/BinRushed/BinRushed2/image12.tif,FinalLabel/BinRushed/BinRushed2/image12.tif
Image/MESSIDOR/image120.tif,FinalLabel/MESSIDOR/image120.tif
Image/BinRushed/BinRushed3/image39.tif,FinalLabel/BinRushed/BinRushed3/image39.tif
Image/MESSIDOR/image458.tif,FinalLabel/MESSIDOR/image458.tif
Image/MESSIDOR/image358.tif,FinalLabel/MESSIDOR/image358.tif
Image/BinRushed/BinRushed4/image48.tif,FinalLabel/BinRushed/BinRushed4/image48.tif
Image/MESSIDOR/image460.tif,FinalLabel/MESSIDOR/image460.tif
Image/MESSIDOR/image319.tif,FinalLabel/MESSIDOR/image319.tif
Image/MESSIDOR/image404.tif,FinalLabel/MESSIDOR/image404.tif
Image/BinRushed/BinRushed3/image12.tif,FinalLabel/BinRushed/BinRushed3/image12.tif
Image/MESSIDOR/image44.tif,FinalLabel/MESSIDOR/image44.tif
Image/MESSIDOR/image271.tif,FinalLabel/MESSIDOR/image271.tif
Image/MESSIDOR/image80.tif,FinalLabel/MESSIDOR/image80.tif
Image/MESSIDOR/image189.tif,FinalLabel/MESSIDOR/image189.tif
Image/MESSIDOR/image164.tif,FinalLabel/MESSIDOR/image164.tif
Image/BinRushed/BinRushed2/image10.tif,FinalLabel/BinRushed/BinRushed2/image10.tif
Image/MESSIDOR/image320.tif,FinalLabel/MESSIDOR/image320.tif
Image/MESSIDOR/image380.tif,FinalLabel/MESSIDOR/image380.tif
Image/BinRushed/BinRushed3/image23.tif,FinalLabel/BinRushed/BinRushed3/image23.tif
Image/BinRushed/BinRushed4/image41.tif,FinalLabel/BinRushed/BinRushed4/image41.tif
Image/MESSIDOR/image132.tif,FinalLabel/MESSIDOR/image132.tif
Image/MESSIDOR/image456.tif,FinalLabel/MESSIDOR/image456.tif
Image/MESSIDOR/image405.tif,FinalLabel/MESSIDOR/image405.tif
Image/MESSIDOR/image4.tif,FinalLabel/MESSIDOR/image4.tif
Image/MESSIDOR/image26.tif,FinalLabel/MESSIDOR/image26.tif
Image/MESSIDOR/image206.tif,FinalLabel/MESSIDOR/image206.tif
Image/MESSIDOR/image34.tif,FinalLabel/MESSIDOR/image34.tif
Image/BinRushed/BinRushed4/image16.tif,FinalLabel/BinRushed/BinRushed4/image16.tif
Image/BinRushed/BinRushed4/image34.tif,FinalLabel/BinRushed/BinRushed4/image34.tif
Image/MESSIDOR/image133.tif,FinalLabel/MESSIDOR/image133.tif
Image/MESSIDOR/image2.tif,FinalLabel/MESSIDOR/image2.tif
Image/MESSIDOR/image39.tif,FinalLabel/MESSIDOR/image39.tif
Image/BinRushed/BinRushed4/image28.tif,FinalLabel/BinRushed/BinRushed4/image28.tif
Image/MESSIDOR/image209.tif,FinalLabel/MESSIDOR/image209.tif
Image/BinRushed/BinRushed3/image45.tif,FinalLabel/BinRushed/BinRushed3/image45.tif
Image/MESSIDOR/image293.tif,FinalLabel/MESSIDOR/image293.tif
Image/MESSIDOR/image448.tif,FinalLabel/MESSIDOR/image448.tif
Image/MESSIDOR/image100.tif,FinalLabel/MESSIDOR/image100.tif
Image/MESSIDOR/image246.tif,FinalLabel/MESSIDOR/image246.tif
Image/MESSIDOR/image156.tif,FinalLabel/MESSIDOR/image156.tif
Image/MESSIDOR/image178.tif,FinalLabel/MESSIDOR/image178.tif
Image/MESSIDOR/image262.tif,FinalLabel/MESSIDOR/image262.tif
Image/MESSIDOR/image27.tif,FinalLabel/MESSIDOR/image27.tif
Image/MESSIDOR/image125.tif,FinalLabel/MESSIDOR/image125.tif
Image/MESSIDOR/image69.tif,FinalLabel/MESSIDOR/image69.tif
Image/MESSIDOR/image402.tif,FinalLabel/MESSIDOR/image402.tif
Image/MESSIDOR/image349.tif,FinalLabel/MESSIDOR/image349.tif
Image/MESSIDOR/image236.tif,FinalLabel/MESSIDOR/image236.tif
Image/MESSIDOR/image379.tif,FinalLabel/MESSIDOR/image379.tif
Image/MESSIDOR/image9.tif,FinalLabel/MESSIDOR/image9.tif
Image/MESSIDOR/image53.tif,FinalLabel/MESSIDOR/image53.tif
Image/MESSIDOR/image422.tif,FinalLabel/MESSIDOR/image422.tif
Image/BinRushed/BinRushed2/image41.tif,FinalLabel/BinRushed/BinRushed2/image41.tif
Image/MESSIDOR/image141.tif,FinalLabel/MESSIDOR/image141.tif
Image/BinRushed/BinRushed4/image23.tif,FinalLabel/BinRushed/BinRushed4/image23.tif
Image/MESSIDOR/image396.tif,FinalLabel/MESSIDOR/image396.tif
Image/BinRushed/BinRushed1/image41.tif,FinalLabel/BinRushed/BinRushed1/image41.tif
Image/BinRushed/BinRushed4/image33.tif,FinalLabel/BinRushed/BinRushed4/image33.tif
Image/MESSIDOR/image424.tif,FinalLabel/MESSIDOR/image424.tif
Image/MESSIDOR/image417.tif,FinalLabel/MESSIDOR/image417.tif
Image/MESSIDOR/image63.tif,FinalLabel/MESSIDOR/image63.tif
Image/BinRushed/BinRushed2/image8.tif,FinalLabel/BinRushed/BinRushed2/image8.tif
Image/MESSIDOR/image14.tif,FinalLabel/MESSIDOR/image14.tif
Image/MESSIDOR/image338.tif,FinalLabel/MESSIDOR/image338.tif
Image/MESSIDOR/image437.tif,FinalLabel/MESSIDOR/image437.tif
Image/MESSIDOR/image109.tif,FinalLabel/MESSIDOR/image109.tif
Image/MESSIDOR/image277.tif,FinalLabel/MESSIDOR/image277.tif
Image/MESSIDOR/image281.tif,FinalLabel/MESSIDOR/image281.tif
Image/MESSIDOR/image418.tif,FinalLabel/MESSIDOR/image418.tif
Image/MESSIDOR/image119.tif,FinalLabel/MESSIDOR/image119.tif
Image/BinRushed/BinRushed1/image13.tif,FinalLabel/BinRushed/BinRushed1/image13.tif
Image/MESSIDOR/image447.tif,FinalLabel/MESSIDOR/image447.tif
Image/MESSIDOR/image415.tif,FinalLabel/MESSIDOR/image415.tif
Image/BinRushed/BinRushed3/image10.tif,FinalLabel/BinRushed/BinRushed3/image10.tif
Image/MESSIDOR/image29.tif,FinalLabel/MESSIDOR/image29.tif
Image/MESSIDOR/image376.tif,FinalLabel/MESSIDOR/image376.tif
Image/BinRushed/BinRushed1/image7.tif,FinalLabel/BinRushed/BinRushed1/image7.tif
Image/BinRushed/BinRushed1/image39.tif,FinalLabel/BinRushed/BinRushed1/image39.tif
Image/MESSIDOR/image103.tif,FinalLabel/MESSIDOR/image103.tif
Image/BinRushed/BinRushed3/image43.tif,FinalLabel/BinRushed/BinRushed3/image43.tif
Image/BinRushed/BinRushed1/image34.tif,FinalLabel/BinRushed/BinRushed1/image34.tif
Image/MESSIDOR/image439.tif,FinalLabel/MESSIDOR/image439.tif
Image/MESSIDOR/image130.tif,FinalLabel/MESSIDOR/image130.tif
Image/MESSIDOR/image364.tif,FinalLabel/MESSIDOR/image364.tif
Image/MESSIDOR/image264.tif,FinalLabel/MESSIDOR/image264.tif
Image/MESSIDOR/image183.tif,FinalLabel/MESSIDOR/image183.tif
Image/MESSIDOR/image30.tif,FinalLabel/MESSIDOR/image30.tif
Image/MESSIDOR/image276.tif,FinalLabel/MESSIDOR/image276.tif
Image/MESSIDOR/image372.tif,FinalLabel/MESSIDOR/image372.tif
Image/BinRushed/BinRushed3/image47.tif,FinalLabel/BinRushed/BinRushed3/image47.tif
Image/BinRushed/BinRushed2/image20.tif,FinalLabel/BinRushed/BinRushed2/image20.tif
Image/MESSIDOR/image348.tif,FinalLabel/MESSIDOR/image348.tif
Image/BinRushed/BinRushed3/image38.tif,FinalLabel/BinRushed/BinRushed3/image38.tif
Image/MESSIDOR/image83.tif,FinalLabel/MESSIDOR/image83.tif
Image/MESSIDOR/image392.tif,FinalLabel/MESSIDOR/image392.tif
Image/BinRushed/BinRushed2/image22.tif,FinalLabel/BinRushed/BinRushed2/image22.tif
Image/BinRushed/BinRushed1/image22.tif,FinalLabel/BinRushed/BinRushed1/image22.tif
Image/BinRushed/BinRushed4/image20.tif,FinalLabel/BinRushed/BinRushed4/image20.tif
Image/BinRushed/BinRushed1/image46.tif,FinalLabel/BinRushed/BinRushed1/image46.tif
Image/MESSIDOR/image367.tif,FinalLabel/MESSIDOR/image367.tif
Image/MESSIDOR/image265.tif,FinalLabel/MESSIDOR/image265.tif
Image/BinRushed/BinRushed4/image49.tif,FinalLabel/BinRushed/BinRushed4/image49.tif
Image/MESSIDOR/image118.tif,FinalLabel/MESSIDOR/image118.tif
Image/BinRushed/BinRushed2/image11.tif,FinalLabel/BinRushed/BinRushed2/image11.tif
Image/MESSIDOR/image227.tif,FinalLabel/MESSIDOR/image227.tif
Image/MESSIDOR/image19.tif,FinalLabel/MESSIDOR/image19.tif
Image/MESSIDOR/image15.tif,FinalLabel/MESSIDOR/image15.tif
Image/MESSIDOR/image339.tif,FinalLabel/MESSIDOR/image339.tif
Image/MESSIDOR/image333.tif,FinalLabel/MESSIDOR/image333.tif
Image/MESSIDOR/image97.tif,FinalLabel/MESSIDOR/image97.tif
Image/MESSIDOR/image166.tif,FinalLabel/MESSIDOR/image166.tif
Image/MESSIDOR/image104.tif,FinalLabel/MESSIDOR/image104.tif
Image/BinRushed/BinRushed4/image25.tif,FinalLabel/BinRushed/BinRushed4/image25.tif
Image/MESSIDOR/image423.tif,FinalLabel/MESSIDOR/image423.tif
Image/MESSIDOR/image285.tif,FinalLabel/MESSIDOR/image285.tif
Image/MESSIDOR/image352.tif,FinalLabel/MESSIDOR/image352.tif
Image/BinRushed/BinRushed3/image17.tif,FinalLabel/BinRushed/BinRushed3/image17.tif
Image/MESSIDOR/image432.tif,FinalLabel/MESSIDOR/image432.tif
Image/MESSIDOR/image274.tif,FinalLabel/MESSIDOR/image274.tif
Image/BinRushed/BinRushed1/image10.tif,FinalLabel/BinRushed/BinRushed1/image10.tif
Image/MESSIDOR/image6.tif,FinalLabel/MESSIDOR/image6.tif
Image/MESSIDOR/image429.tif,FinalLabel/MESSIDOR/image429.tif
Image/BinRushed/BinRushed2/image37.tif,FinalLabel/BinRushed/BinRushed2/image37.tif
Image/MESSIDOR/image108.tif,FinalLabel/MESSIDOR/image108.tif
Image/BinRushed/BinRushed1/image40.tif,FinalLabel/BinRushed/BinRushed1/image40.tif
Image/MESSIDOR/image381.tif,FinalLabel/MESSIDOR/image381.tif
Image/MESSIDOR/image308.tif,FinalLabel/MESSIDOR/image308.tif
Image/MESSIDOR/image332.tif,FinalLabel/MESSIDOR/image332.tif
Image/MESSIDOR/image253.tif,FinalLabel/MESSIDOR/image253.tif
Image/BinRushed/BinRushed2/image47.tif,FinalLabel/BinRushed/BinRushed2/image47.tif
Image/MESSIDOR/image229.tif,FinalLabel/MESSIDOR/image229.tif
Image/MESSIDOR/image431.tif,FinalLabel/MESSIDOR/image431.tif
Image/MESSIDOR/image234.tif,FinalLabel/MESSIDOR/image234.tif
Image/MESSIDOR/image140.tif,FinalLabel/MESSIDOR/image140.tif
Image/BinRushed/BinRushed1/image21.tif,FinalLabel/BinRushed/BinRushed1/image21.tif
Image/MESSIDOR/image207.tif,FinalLabel/MESSIDOR/image207.tif
Image/MESSIDOR/image5.tif,FinalLabel/MESSIDOR/image5.tif
Image/MESSIDOR/image272.tif,FinalLabel/MESSIDOR/image272.tif
Image/MESSIDOR/image17.tif,FinalLabel/MESSIDOR/image17.tif
Image/BinRushed/BinRushed4/image3.tif,FinalLabel/BinRushed/BinRushed4/image3.tif
Image/MESSIDOR/image94.tif,FinalLabel/MESSIDOR/image94.tif
Image/MESSIDOR/image36.tif,FinalLabel/MESSIDOR/image36.tif
Image/MESSIDOR/image85.tif,FinalLabel/MESSIDOR/image85.tif
Image/MESSIDOR/image378.tif,FinalLabel/MESSIDOR/image378.tif
Image/MESSIDOR/image142.tif,FinalLabel/MESSIDOR/image142.tif
Image/MESSIDOR/image433.tif,FinalLabel/MESSIDOR/image433.tif
Image/MESSIDOR/image43.tif,FinalLabel/MESSIDOR/image43.tif
Image/BinRushed/BinRushed4/image50.tif,FinalLabel/BinRushed/BinRushed4/image50.tif
Image/MESSIDOR/image351.tif,FinalLabel/MESSIDOR/image351.tif
Image/MESSIDOR/image383.tif,FinalLabel/MESSIDOR/image383.tif
Image/BinRushed/BinRushed2/image17.tif,FinalLabel/BinRushed/BinRushed2/image17.tif
Image/MESSIDOR/image350.tif,FinalLabel/MESSIDOR/image350.tif
Image/MESSIDOR/image428.tif,FinalLabel/MESSIDOR/image428.tif
Image/MESSIDOR/image150.tif,FinalLabel/MESSIDOR/image150.tif
Image/BinRushed/BinRushed1/image29.tif,FinalLabel/BinRushed/BinRushed1/image29.tif
Image/MESSIDOR/image205.tif,FinalLabel/MESSIDOR/image205.tif
Image/MESSIDOR/image337.tif,FinalLabel/MESSIDOR/image337.tif
Image/BinRushed/BinRushed4/image24.tif,FinalLabel/BinRushed/BinRushed4/image24.tif
Image/MESSIDOR/image172.tif,FinalLabel/MESSIDOR/image172.tif
Image/BinRushed/BinRushed4/image6.tif,FinalLabel/BinRushed/BinRushed4/image6.tif
Image/MESSIDOR/image270.tif,FinalLabel/MESSIDOR/image270.tif
Image/MESSIDOR/image296.tif,FinalLabel/MESSIDOR/image296.tif
Image/MESSIDOR/image366.tif,FinalLabel/MESSIDOR/image366.tif
Image/MESSIDOR/image232.tif,FinalLabel/MESSIDOR/image232.tif
Image/MESSIDOR/image200.tif,FinalLabel/MESSIDOR/image200.tif
Image/BinRushed/BinRushed3/image4.tif,FinalLabel/BinRushed/BinRushed3/image4.tif
Image/BinRushed/BinRushed3/image11.tif,FinalLabel/BinRushed/BinRushed3/image11.tif
Image/MESSIDOR/image259.tif,FinalLabel/MESSIDOR/image259.tif
Image/BinRushed/BinRushed2/image43.tif,FinalLabel/BinRushed/BinRushed2/image43.tif
Image/MESSIDOR/image336.tif,FinalLabel/MESSIDOR/image336.tif
Image/MESSIDOR/image220.tif,FinalLabel/MESSIDOR/image220.tif
Image/MESSIDOR/image116.tif,FinalLabel/MESSIDOR/image116.tif
Image/MESSIDOR/image343.tif,FinalLabel/MESSIDOR/image343.tif
Image/BinRushed/BinRushed3/image31.tif,FinalLabel/BinRushed/BinRushed3/image31.tif
Image/MESSIDOR/image62.tif,FinalLabel/MESSIDOR/image62.tif
Image/BinRushed/BinRushed1/image28.tif,FinalLabel/BinRushed/BinRushed1/image28.tif
Image/BinRushed/BinRushed2/image29.tif,FinalLabel/BinRushed/BinRushed2/image29.tif
Image/BinRushed/BinRushed3/image18.tif,FinalLabel/BinRushed/BinRushed3/image18.tif
Image/MESSIDOR/image167.tif,FinalLabel/MESSIDOR/image167.tif
Image/MESSIDOR/image315.tif,FinalLabel/MESSIDOR/image315.tif
Image/BinRushed/BinRushed3/image14.tif,FinalLabel/BinRushed/BinRushed3/image14.tif
